did,depname,univid
1052,"可再生能源学院",1033
1053,"商务管理",1033
1054,"培训学院",1033
1055,"外国语学院",1033
1056,"工商管理学院",1033
1057,"建筑工程系",1033
1058,"成人教育学院",1033
1059,"控制科学与工程学院",1033
1060,"数理学院",1033
1061,"机械工程学院",1033
1062,"法政系",1033
1063,"环境工程和化学专业",1033
1064,"电力工程系",1033
1065,"电子与信息工程学院",1033
1066,"电子与通信工程系",1033
1067,"电气与电子工程学院",1033
1068,"电气工程学院",1033
1069,"研究生院",1033
1070,"科技学院",1033
1071,"能源与动力工程学院",1033
1072,"自动化",1033
1073,"计算机科学与技术学院",1033
1074,"交通管理工程系",1034
1075,"侦查系",1034
1076,"信息安全工程系",1034
1077,"公安情报学系",1034
1078,"公安文学系",1034
1079,"公安管理系",1034
1080,"军队保卫系",1034
1081,"刑事科学技术系",1034
1082,"安全防范系",1034
1083,"治安系",1034
1084,"法律文秘",1034
1085,"法律系",1034
1086,"涉外警务系",1034
1087,"犯罪学系",1034
1088,"理科基础课教研部",1034
1089,"研究生部",1034
1090,"继续教育学院",1034
1091,"行政管理",1034
1092,"警体战训教研部",1034
1093,"通信",1034
1094,"马列理论课教研部",1034
1095,"临床医学院",1035
1096,"公共卫生学院",1035
1097,"医药生物技术研究所",1035
1098,"基础医学院",1035
1099,"护理学院",1035
1100,"生物医学工程研究所",1035
1101,"药物所",1035
1102,"两课教学部",1036
1103,"体育中专",1036
1104,"体育传媒系",1036
1105,"国际交流中心",1036
1106,"外语系",1036
1107,"应用心理",1036
1108,"成教学院",1036
1109,"教育学院",1036
1110,"武术学院",1036
1111,"现代教育技术中心",1036
1112,"研究生院",1036
1113,"竞技体育学院",1036
1114,"管理学院",1036
1115,"艺术系",1036
1116,"运动人体科学学院",1036
1117,"高尔夫专项班",1036
1118,"会计学院",1037
1119,"传播与艺术学院",1037
1120,"信息工程学院",1037
1121,"化学与环境工程学院",1037
1122,"商学院",1037
1123,"基础部",1037
1124,"塑料研究所材料科学与工程系",1037
1125,"外语部",1037
1126,"应用技术学院",1037
1127,"数字内容学院",1037
1128,"数理系",1037
1129,"机械自动化学院",1037
1130,"法学院",1037
1131,"研究生部",1037
1132,"社会科学部",1037
1133,"经济学院",1037
1134,"继续教育学院",1037
1135,"计算机学院",1037
1136,"金融系",1037
1137,AllerenFrance,1038
1138,"东方信息技术学院",1038
1139,"商务学院",1038
1140,"国际交流学院",1038
1141,"国际语言文化学院",1038
1142,"师范学院",1038
1143,"平谷学院",1038
1144,"广告学院",1038
1145,"应用文理学院",1038
1146,"应用科技学院",1038
1147,"旅游学院",1038
1148,"机电学院",1038
1149,"特殊教育学院",1038
1150,"生物化学工程学院",1038
1151,"管理学院",1038
1152,"继续教育学院",1038
1153,"网通软件职业技术学院",1038
1154,"自动化学院",1038
1155,"计算机",1038
1156,"中医药临床医学院",1039
1157,"中医药学院",1039
1158,"儿科医学院",1039
1159,"公共卫生与家庭医学学院",1039
1160,"化学生物学与药学院",1039
1161,"卫生管理与教育学院",1039
1162,"口腔医学院",1039
1163,"基础医学院",1039
1164,"妇产医学院",1039
1165,"康复医学院",1039
1166,"护理学院",1039
1167,"燕京医学院",1039
1168,"生物医学工程学院",1039
1169,"第一临床医学院",1039
1170,"第三临床医学院",1039
1171,"第九临床医学院",1039
1172,"第二临床医学院",1039
1173,"第五临床医学院",1039
1174,"第八临床医学院",1039
1175,"第六临床医学院",1039
1176,"第四临床医学院",1039
1177,"精神卫生学院",1039
1178,"继续教育学院",1039
1179,"信息科技系",1040
1180,"公共管理系",1040
1181,"国际性关系",1040
1182,"国际政治系",1040
1183,"国际经济系",1040
1184,"左联",1040
1185,"文化与传播系",1040
1186,"日法语系",1040
1187,"法律系",1040
1188,"研究生",1040
1189,"英语系",1040
1190,"中国画学院",1041
1191,"人文学院",1041
1192,"动画系",1041
1193,"城市设计学院",1041
1194,"壁画系",1041
1195,"学术怎么办系",1041
1196,"实验电影系",1041
1197,"建筑学院",1041
1198,"油画系",1041
1199,"版画系",1041
1200,"继续教育学院",1041
1201,"美术史系",1041
1202,"艺术管理系",1041
1203,"设计学院",1041
1204,"造型学院",1041
1205,"雕塑系",1041
1206,"信息安全系",1042
1207,"基础学科教学部",1042
1208,"实验教学中心",1042
1209,"成人教育中心",1042
1210,"电子信息工程系",1042
1211,"科研中心",1042
1212,"经济管理系",1042
1213,"艺术系",1042
1214,"行政管理系",1042
1215,"计算机科学与技术系",1042
1216,"通信工程系",1042
1217,"公共管理系",1043
1218,"劳动关系系",1043
1219,"劳动关系系英桥高等职业学院",1043
1220,"基础部",1043
1221,"外语教学部",1043
1222,"安全工程系",1043
1223,"工会学系",1043
1224,"工会干部培训部",1043
1225,"成人教育学院",1043
1226,"文化传播系",1043
1227,"法学系",1043
1228,"经济管理系",1043
1229,"英桥学院",1043
1230,"中华高丽学院",1044
1231,"中文系",1044
1232,"人力资源管理系",1044
1233,"会计系",1044
1234,"公共教学部",1044
1235,"外语系",1044
1236,"女性学系",1044
1237,"学前教育系",1044
1238,"山东分院",1044
1239,"护理",1044
1240,"教育系",1044
1241,"法律系",1044
1242,"社会工作系",1044
1243,"经济管理系",1044
1244,"继续教育学院",1044
1245,"艺术系",1044
1246,"计算机系",1044
1247,"金融系",1044
1248,"人文社会科学系",1045
1249,"体育部",1045
1250,"国际教育交流学院",1045
1251,"土木工程系",1045
1252,"城市建设工程系",1045
1253,"基础课部",1045
1254,"外语部",1045
1255,"建筑系",1045
1256,"文法学院",1045
1257,"暖燃重点实验室",1045
1258,"机电工程系",1045
1259,"测绘与城市空间信息学院",1045
1260,"测绘工程系",1045
1261,"环境与能源工程学院",1045
1262,"电气与信息工程学院",1045
1263,"电气工程与自动化系",1045
1264,"管理工程系",1045
1265,"经济与管理工程学院",1045
1266,"继续教育学院",1045
1267,"计算机科学与技术系",1045
1268,"体育部",1046
1269,"信息与机电学院",1046
1270,"出版传播与管理学院",1046
1271,"出版系",1046
1272,"印刷与包装工程学院",1046
1273,"印刷工程系",1046
1274,"基础部",1046
1275,"研究生部",1046
1276,"社科部",1046
1277,"继续教育学院",1046
1278,"职业技术学院",1046
1279,"设计艺术学院",1046
1280,"人文社科学院",1047
1281,"体育教学部",1047
1282,"信息工程学院",1047
1283,"化学工程学院",1047
1284,"国际教育学院",1047
1285,"外语系",1047
1286,"工程教育中心",1047
1287,"数理系",1047
1288,"机械工程学院",1047
1289,"材料科学与工程系",1047
1290,"经济管理学院",1047
1291,"继续教育学院",1047
1292,"基础部",1048
1293,"建筑与环保工程系",1048
1294,"成教学院",1048
1295,"机电工程系",1048
1296,"经济管理系",1048
1297,"计算机系",1048
1298,"动物科学技术系",1049
1299,"园林系",1049
1300,"国际学院",1049
1301,"基础科学系",1049
1302,"外语教学部",1049
1303,"政法系",1049
1304,"植物科学技术系",1049
1305,"生物技术系",1049
1306,"经济贸易系",1049
1307,"继续教育学院",1049
1308,"职业技术学院",1049
1309,"食品科学系",1049
1310,"体育保健康复系",1050
1311,"体育教育系",1050
1312,"成人教育部",1050
1313,"技术学科部",1050
1314,"民族传统体育系",1050
1315,"理论学科部",1050
1316,"研究生部",1050
1317,"社会体育系",1050
1318,"竞技体校",1050
1319,"管理与新闻系",1050
1320,"运动训练系",1050
1321,HND,1051
1322,"俄语系",1051
1323,"国际传播学院",1051
1324,"国际教育学院",1051
1325,"国际文化交流学院",1051
1326,"国际经济贸易学院",1051
1327,"对外汉语",1051
1328,"德语系",1051
1329,"旅游发展研究院",1051
1330,"旅游管理学院",1051
1331,"日语系",1051
1332,"朝鲜语系",1051
1333,"法意语系",1051
1334,"法政学院",1051
1335,"经济管理",1051
1336,"继续教育学院",1051
1337,"翻译学院",1051
1338,"职业技术学院",1051
1339,"英语系",1051
1340,"西葡语系",1051
1341,"计算机科学与技术",1051
1342,"财务管理",1051
1343,"阿拉伯语系",1051
1344,"会计系",1052
1345,"体育教学部",1052
1346,"信息学院",1052
1347,"劳动人事系",1052
1348,"国际合作班",1052
1349,"基础教学部",1052
1350,"外语系",1052
1351,"工商管理系",1052
1352,"成人教育学院",1052
1353,"法政系",1052
1354,"物流系",1052
1355,"研究生部",1052
1356,"管理科学与工程系",1052
1357,"经济学院",1052
1358,"经济系",1052
1359,"侦察系",1053
1360,"公共业务基础教研部",1053
1361,"公安科技教研部",1053
1362,"公安管理",1053
1363,"刑事侦查",1053
1364,"刑事科学技术",1053
1365,"文化教研部",1053
1366,"治安学",1053
1367,"治安管理系",1053
1368,"法律系",1053
1369,"理论教研部",1053
1370,"装甲兵工程学院",1053
1371,"警体教研部",1053
1372,"道路交通管理",1053
1373,"作曲系",1054
1374,"基础教育部",1054
1375,"声歌系",1054
1376,"指挥系",1054
1377,"民乐系",1054
1378,"现代电子音乐",1054
1379,"电子音乐中心",1054
1380,"管弦系",1054
1381,"继续教育学院",1054
1382,"远程音乐教育学院",1054
1383,"钢琴系",1054
1384,"音乐学系",1054
1385,"音乐教育系",1054
1386,"音乐科技部",1054
1387,"导演系",1055
1388,"戏曲文学系",1055
1389,"成人教育部",1055
1390,"新媒体艺术系",1055
1391,"研究生部",1055
1392,"舞台美术系",1055
1393,"艺术传媒学院",1055
1394,"表演系",1055
1395,"音乐系",1055
1396,"中国古典舞系",1056
1397,"中国民族民间舞系",1056
1398,"社会科学部",1056
1399,"社会舞蹈系",1056
1400,"继续教育学院",1056
1401,"舞蹈学系",1056
1402,"舞蹈编导系",1056
1403,"艺术传播系",1056
1404,"艺术设计系",1056
1405,"芭蕾舞系",1056
1406,"音乐剧系",1056
1407,"音乐部",1056
1408,"中关村学部",1057
1409,"信息学部",1057
1410,"北京城市学院",1057
1411,"土木工程",1057
1412,"培训学部",1057
1413,"应用技术学部",1057
1414,"成人教育学部",1057
1415,"现代技术服务学部",1057
1416,"理工学部",1057
1417,"生物技术学部",1057
1418,"电子信息工程",1057
1419,"经济管理学部",1057
1420,"艺术学部",1057
1421,"语言文化学部",1057
1422,"财经部",1057
1423,"软件工程学部",1057
1424,"动画学院",1058
1425,"国际交流学院",1058
1426,"基础部",1058
1427,"导演系",1058
1428,"录音系",1058
1429,"影视技术系",1058
1430,"技术研究所",1058
1431,"摄影学院",1058
1432,"文学系",1058
1433,"电影学系",1058
1434,"电影研究所",1058
1435,"研究生部",1058
1436,"管理系",1058
1437,"继续教育学院",1058
1438,"美术系",1058
1439,"表演学院",1058
1440,"高职学院",1058
1441,"人物形象设计",1059
1442,"商学院",1059
1443,"外语系",1059
1444,"工业设计与信息工程学院",1059
1445,"广告",1059
1446,"服装艺术与工程学院",1059
1447,"材料科学与工程学院",1059
1448,"珠宝首饰设计",1059
1449,"电气信息类",1059
1450,"继续教育学院",1059
1451,"美术系",1059
1452,"艺术类",1059
1453,"艺术设计学院",1059
1454,"莱佛士国际学院",1059
1455,"高职",1059
1456,"基础教学部",1070
1457,"语言与传播系",1070
1458,"财务与管理系",1070
1459,"金贸系",1070
1460,"应用外语学院",1071
1461,"经济与管理学院",1071
1462,"艺术与传媒学院",1071
1463,"软件工程",1071
1464,"信息工程系",1072
1465,"基础部",1072
1466,"外语系",1072
1467,"机械系",1072
1468,"管理系",1072
1469,"艺术系",1072
1470,"信息学院",1073
1471,"国际商学院",1073
1472,"文法院",1073
1473,"理工学院",1073
1474,"经管学院",1073
1475,"自考部",1073
1476,"广告系",1074
1477,"艺术系",1074
1478,"表演系",1074
1479,"电信工程系",1075
1480,"电子信息工程系",1075
1481,"经济管理系",1075
1482,"自动化系",1075
1483,"艺术与传媒学院",1075
1484,"计算机科学与技术系",1075
1485,"临床医学院",1101
1486,"公共交学部",1101
1487,"公共卫生学院",1101
1488,"基础医学院",1101
1489,"护理学院",1101
1490,"网络学院",1101
1491,"药学院",1101
1492,"人文系",1102
1493,"国经系",1102
1494,"法学院",1102
1495,"法律系",1102
1496,"计算机系",1102
1497,"商贸管理系",1103
1498,"数字艺术系",1103
1499,"电子工程系",1103
1500,"网络工程系",1103
1501,"自动化工程系",1103
1502,"英语系",1103
1503,"计算机与信息工程系",1103
1504,"计算机应用系",1103
1505,"财经系",1103
1506,"软件工程",1103
1507,"北京现代职业技术学院",1104
1508,"工程学院",1104
1509,"财经学院",1104
1510,"传媒艺术学院",1105
1511,"国标舞系",1105
1512,"工艺美术系",1105
1513,"录音艺术系",1105
1514,"影视制作系",1105
1515,"民乐系",1105
1516,"流行演唱学院",1105
1517,"爵士乐系",1105
1518,"舞蹈系",1105
1519,"艺术管理系",1105
1520,"表演系",1105
1521,"说唱艺术系",1105
1522,"音乐制作系",1105
1523,"音乐教育系",1105
1524,"中医系",1109
1525,"会计系",1109
1526,"国际贸易系",1109
1527,"外语系",1109
1528,"工商学院",1109
1529,"新闻广告系",1109
1530,"旅游系",1109
1531,"法律系",1109
1532,"经济学院",1109
1533,"艺术学院",1109
1534,"行政管理系",1109
